content_id,creator_id,category,duration_seconds,upload_timestamp,virality_score,trend_score,content_type
C000426,CR0693,music,50,2025-09-24,0.99,0.93,short_video
C000427,CR0340,food,74,2025-12-19,0.43,0.43,edit
C000428,CR0221,tech,218,2025-09-10,0.76,0.92,clip
C000429,CR0493,sports,80,2025-10-04,1.76,0.71,meme_video
C000430,CR0774,tech,156,2025-07-15,1.9,0.91,meme_video
C000431,CR0737,anime,29,2025-08-17,10.0,0.13,meme_video
C000432,CR0240,fitness,69,2025-05-10,3.49,0.95,short_video
C000433,CR0669,gaming,153,2026-03-07,0.85,0.28,clip
C000434,CR0833,tech,203,2025-06-02,0.42,0.46,edit
C000435,CR0989,tech,100,2025-06-07,1.83,0.55,short_video
C000436,CR0410,sports,30,2026-02-13,3.49,0.04,meme_video
C000437,CR0936,sports,62,2026-03-20,0.37,0.66,short_video
C000438,CR0315,tech,84,2025-08-11,2.27,0.73,clip
C000439,CR0973,food,68,2025-04-25,0.62,0.76,short_video
C000440,CR0839,gaming,74,2025-11-28,1.34,0.13,meme_video
C000441,CR0480,food,48,2026-02-01,0.17,0.76,meme_video
C000442,CR0941,food,65,2026-03-11,2.83,0.42,meme_video
C000443,CR0780,gaming,171,2025-09-29,0.82,1.0,clip
C000444,CR0095,tech,111,2025-11-02,8.05,0.56,clip
C000445,CR0377,gaming,154,2025-10-14,4.5,0.89,clip
C000446,CR0017,memes,30,2026-03-10,10.0,0.57,short_video
C000447,CR0584,food,59,2025-05-05,0.68,0.94,clip
C000448,CR0937,gaming,166,2026-04-13,1.33,0.69,edit
C000449,CR0722,sports,71,2025-06-13,3.29,0.05,short_video
C000450,CR0342,gaming,91,2025-01-09,3.39,0.38,edit
C000451,CR0007,anime,70,2025-10-04,2.43,0.77,short_video
C000452,CR0129,food,26,2025-09-08,3.27,0.42,clip
C000453,CR0928,music,54,2025-01-25,0.7,0.29,meme_video
C000454,CR0161,anime,27,2025-02-24,0.55,0.56,clip
C000455,CR0158,sports,82,2026-04-04,7.51,0.1,meme_video
C000456,CR0706,music,21,2026-01-05,0.51,0.33,edit
C000457,CR0293,tech,89,2025-01-26,3.13,0.77,meme_video
C000458,CR0396,music,46,2025-06-21,0.15,0.63,edit
C000459,CR0568,anime,115,2025-03-05,1.85,0.9,edit
C000460,CR0330,finance,57,2025-12-28,1.14,0.15,short_video
C000461,CR0891,anime,60,2025-06-27,0.86,0.82,edit
C000462,CR0484,anime,73,2026-01-27,1.38,0.38,clip
C000463,CR0711,anime,94,2025-06-13,0.78,0.92,edit
C000464,CR0019,music,50,2026-02-03,2.02,0.34,short_video
C000465,CR0113,sports,38,2026-01-09,3.32,0.73,meme_video
C000466,CR0737,anime,94,2025-08-27,1.49,0.0,edit
C000467,CR0956,sports,66,2025-10-08,1.19,0.61,edit
C000468,CR0331,finance,146,2026-02-17,1.65,0.96,edit
C000469,CR0076,fitness,52,2026-02-05,1.85,0.06,edit
C000470,CR0560,tech,61,2026-01-13,2.23,0.59,meme_video
C000471,CR0604,finance,65,2026-02-13,2.24,0.46,meme_video
C000472,CR0827,tech,91,2025-01-25,1.82,0.79,edit
C000473,CR0435,sports,44,2025-01-26,0.79,0.03,clip
C000474,CR0838,sports,86,2025-10-17,2.29,0.64,meme_video
C000475,CR0125,sports,66,2025-11-20,1.96,0.73,meme_video
C000476,CR0331,fitness,88,2025-11-13,0.97,0.49,clip
C000477,CR0798,music,41,2025-01-08,1.52,0.59,short_video
C000478,CR0250,anime,63,2026-05-01,3.55,0.42,meme_video
C000479,CR0778,tech,135,2025-03-13,5.39,0.72,meme_video
C000480,CR0447,tech,237,2025-04-06,0.76,0.33,short_video
C000481,CR0701,memes,27,2026-02-20,2.53,0.44,clip
C000482,CR0049,gaming,55,2026-03-20,0.96,0.79,meme_video
C000483,CR0563,food,42,2026-04-08,2.14,0.78,clip
C000484,CR0167,music,22,2025-05-04,0.81,0.77,clip
C000485,CR0914,finance,72,2025-02-23,0.59,0.51,edit
C000486,CR0255,fitness,65,2025-07-03,2.22,0.95,edit
C000487,CR0682,finance,79,2025-07-10,10.0,0.77,edit
C000488,CR0022,finance,52,2025-05-21,1.72,0.4,clip
C000489,CR0514,memes,27,2025-06-23,0.28,0.41,short_video
C000490,CR0530,tech,104,2025-02-04,1.35,0.44,clip
C000491,CR0470,fitness,65,2026-01-15,1.02,0.49,short_video
C000492,CR0812,anime,109,2025-03-10,0.52,0.51,short_video
C000493,CR0196,gaming,140,2025-07-24,1.46,0.41,meme_video
C000494,CR0108,food,19,2025-08-17,0.74,0.4,clip
C000495,CR0052,tech,57,2025-11-07,1.73,0.66,clip
C000496,CR0419,fitness,28,2025-10-20,3.99,0.11,clip
C000497,CR0159,memes,8,2025-07-29,2.48,0.05,meme_video
C000498,CR0554,gaming,113,2025-02-23,2.27,0.93,short_video
C000499,CR0483,anime,33,2025-03-27,0.98,0.32,meme_video
C000500,CR0414,finance,79,2025-06-03,1.73,0.84,meme_video
C000501,CR0382,food,67,2026-02-01,0.36,0.38,edit
C000502,CR0802,finance,107,2025-08-13,10.0,0.69,short_video
C000503,CR0288,finance,39,2025-04-20,0.67,0.17,edit
C000504,CR0930,memes,12,2025-06-17,1.52,0.24,clip
C000505,CR0968,gaming,121,2026-01-28,0.64,0.48,short_video
C000506,CR0397,anime,71,2025-04-05,0.55,0.11,edit
C000507,CR0819,food,56,2026-02-07,2.58,0.08,meme_video
C000508,CR0052,finance,45,2025-06-23,8.2,0.05,clip
C000509,CR0100,music,35,2026-01-31,1.69,0.8,short_video
C000510,CR0906,music,40,2025-11-25,10.0,0.48,clip
C000511,CR0426,anime,33,2025-01-22,0.57,0.01,clip
C000512,CR0235,fitness,60,2025-11-07,1.33,0.29,meme_video
C000513,CR0082,food,77,2025-10-22,1.41,0.99,clip
C000514,CR0341,gaming,112,2026-04-13,6.63,0.27,meme_video
C000515,CR0715,music,59,2025-06-02,2.24,0.43,edit
C000516,CR0085,memes,12,2026-01-26,5.51,0.9,edit
C000517,CR0367,finance,137,2025-04-15,0.78,0.81,edit
C000518,CR0628,finance,77,2026-02-02,0.37,0.89,meme_video
C000519,CR0475,tech,238,2025-08-26,6.41,0.09,edit
C000520,CR0992,gaming,160,2026-03-28,3.07,0.56,clip
C000521,CR0009,memes,24,2025-01-05,5.74,0.78,short_video
C000522,CR0430,gaming,74,2025-10-17,3.52,0.34,clip
C000523,CR0276,sports,20,2025-04-29,1.59,0.62,short_video
C000524,CR0913,tech,222,2025-04-23,0.32,0.56,clip
C000525,CR0234,gaming,41,2026-02-08,0.3,0.62,short_video
C000526,CR0643,tech,192,2026-02-13,4.74,0.4,short_video
C000527,CR0282,fitness,116,2025-09-13,5.64,0.3,short_video
C000528,CR0894,memes,11,2025-04-18,0.92,0.06,clip
C000529,CR0869,memes,16,2025-10-10,4.13,0.68,short_video
C000530,CR0574,anime,21,2025-12-10,0.28,0.69,meme_video
C000531,CR0373,food,47,2025-08-13,1.57,0.62,meme_video
C000532,CR0923,finance,153,2025-08-20,3.11,0.57,clip
C000533,CR0448,sports,22,2025-01-24,1.31,0.79,clip
C000534,CR0672,memes,27,2026-03-04,0.49,0.68,edit
C000535,CR0318,music,23,2025-08-05,3.48,0.09,clip
C000536,CR0477,food,29,2025-01-14,1.99,0.52,short_video
C000537,CR0086,tech,235,2025-11-14,10.0,0.92,clip
C000538,CR0085,fitness,92,2025-03-16,5.69,0.53,clip
C000539,CR0982,gaming,56,2025-12-06,2.33,0.77,short_video
C000540,CR0495,music,35,2025-06-04,4.73,0.74,edit
C000541,CR0692,memes,7,2026-02-03,1.16,0.62,meme_video
C000542,CR0995,sports,21,2025-04-15,0.72,0.39,short_video
C000543,CR0354,fitness,54,2025-07-22,0.42,0.8,meme_video
C000544,CR0913,finance,63,2026-04-22,2.79,0.07,clip
C000545,CR0166,tech,122,2025-12-20,1.12,0.75,meme_video
C000546,CR0097,gaming,173,2025-11-15,3.0,0.19,short_video
C000547,CR0631,music,17,2025-12-19,1.75,0.96,edit
C000548,CR0906,anime,23,2025-02-09,1.32,0.8,edit
C000549,CR0471,finance,167,2025-12-26,0.07,0.81,short_video
C000550,CR0646,sports,60,2025-04-12,0.45,0.04,short_video
C000551,CR0823,sports,73,2025-10-16,0.64,0.82,edit
C000552,CR0602,tech,121,2025-11-06,10.0,0.73,edit
C000553,CR0835,food,54,2025-11-26,2.69,0.14,clip
C000554,CR0704,fitness,79,2025-06-30,2.38,0.67,meme_video
C000555,CR0870,finance,48,2025-05-28,0.29,0.51,edit
C000556,CR0976,finance,128,2025-11-20,4.66,0.87,short_video
C000557,CR0173,fitness,26,2026-01-25,4.06,0.15,short_video
C000558,CR0370,fitness,31,2025-04-28,3.21,0.31,short_video
C000559,CR0818,anime,67,2025-12-09,4.12,0.04,edit
C000560,CR0680,anime,88,2025-07-14,5.66,0.23,clip
C000561,CR0624,memes,5,2026-03-29,2.94,0.05,clip
C000562,CR0873,finance,57,2026-04-27,0.62,0.76,clip
C000563,CR0710,tech,158,2025-01-01,5.97,0.21,edit
C000564,CR0268,fitness,64,2025-04-02,1.04,0.25,edit
C000565,CR0075,music,56,2025-02-23,1.16,0.1,edit
C000566,CR0057,music,24,2025-07-07,0.2,0.55,edit
C000567,CR0853,gaming,145,2025-08-08,5.45,0.08,meme_video
C000568,CR0990,music,49,2025-01-04,0.79,0.56,meme_video
C000569,CR0876,tech,84,2025-01-17,1.0,0.57,meme_video
C000570,CR0342,tech,225,2025-12-02,0.75,0.81,short_video
C000571,CR0664,finance,66,2025-10-15,0.78,0.34,clip
C000572,CR0495,finance,103,2025-03-06,1.88,0.97,clip
C000573,CR0398,anime,49,2025-04-03,1.15,0.02,meme_video
C000574,CR0649,anime,29,2025-09-22,2.9,0.9,meme_video
C000575,CR0371,gaming,126,2025-12-26,1.78,0.32,clip
C000576,CR0983,music,39,2025-10-16,5.14,0.78,clip
C000577,CR0881,fitness,99,2025-07-14,0.31,0.08,short_video
C000578,CR0863,gaming,39,2025-06-22,1.34,0.39,clip
C000579,CR0844,tech,65,2025-03-12,3.16,0.75,clip
C000580,CR0625,finance,31,2025-03-04,8.6,0.09,meme_video
C000581,CR0434,tech,106,2025-03-31,1.26,0.19,clip
C000582,CR0109,gaming,56,2026-01-06,1.97,0.03,clip
C000583,CR0034,gaming,147,2025-12-02,1.77,0.61,meme_video
C000584,CR0325,gaming,40,2025-04-14,0.73,0.58,clip
C000585,CR0628,tech,31,2025-04-29,2.0,0.54,short_video
C000586,CR0395,tech,45,2025-10-23,0.99,0.2,clip
C000587,CR0735,finance,107,2026-02-14,3.35,0.62,edit
C000588,CR0946,gaming,76,2026-02-19,0.81,0.39,short_video
C000589,CR0938,food,65,2025-12-11,1.96,0.34,clip
C000590,CR0380,finance,78,2025-05-07,2.15,0.01,edit
C000591,CR0202,finance,134,2026-01-07,0.99,0.93,clip
C000592,CR0161,music,53,2025-03-03,1.21,0.52,meme_video
C000593,CR0951,fitness,38,2025-03-29,4.0,0.85,meme_video
C000594,CR0105,anime,81,2026-04-27,0.87,0.05,clip
C000595,CR0995,food,58,2025-11-03,1.02,0.3,meme_video
C000596,CR0652,fitness,62,2025-04-28,0.71,0.54,meme_video
C000597,CR0074,fitness,92,2025-10-20,0.99,0.62,meme_video
C000598,CR0667,tech,75,2026-04-28,0.59,0.86,short_video
C000599,CR0135,anime,73,2025-03-21,0.93,0.94,meme_video
C000600,CR0714,sports,76,2026-01-24,2.01,0.93,short_video
C000601,CR0708,gaming,105,2025-02-09,1.56,0.16,edit
C000602,CR0167,gaming,42,2025-12-04,3.82,0.38,clip
C000603,CR0061,sports,23,2025-11-10,5.11,0.02,clip
C000604,CR0377,anime,108,2026-04-20,1.91,0.27,clip
C000605,CR0641,tech,183,2026-03-21,2.64,0.88,short_video
C000606,CR0397,tech,125,2025-01-19,0.97,0.3,clip
C000607,CR0607,fitness,106,2025-01-16,3.65,0.84,clip
C000608,CR0288,food,79,2025-02-01,2.33,0.55,clip
C000609,CR0843,finance,39,2026-01-22,0.99,0.58,meme_video
C000610,CR0004,memes,15,2025-11-02,1.33,0.36,clip
C000611,CR0923,music,20,2026-03-20,0.29,0.25,edit
C000612,CR0615,memes,20,2025-11-29,0.51,0.39,edit
C000613,CR0460,fitness,76,2025-05-25,4.73,0.98,edit
C000614,CR0969,anime,67,2026-02-25,2.8,0.2,edit
C000615,CR0436,gaming,166,2025-01-12,1.76,0.83,meme_video
C000616,CR0512,anime,79,2025-11-26,10.0,0.41,clip
C000617,CR0519,finance,147,2025-07-11,6.88,0.0,short_video
C000618,CR0201,food,73,2025-03-08,9.99,0.76,meme_video
C000619,CR0695,music,35,2026-01-10,2.49,0.34,short_video
C000620,CR0423,fitness,27,2026-01-04,0.55,0.16,meme_video
C000621,CR0194,food,82,2025-01-26,1.17,0.53,edit
C000622,CR0192,sports,24,2026-04-12,2.42,0.64,short_video
C000623,CR0915,fitness,36,2025-06-10,1.32,0.19,edit
C000624,CR0361,gaming,161,2025-08-17,0.56,0.38,clip
C000625,CR0212,anime,51,2025-01-22,2.97,0.39,clip
C000626,CR0280,gaming,96,2026-03-26,2.86,0.14,short_video
C000627,CR0702,fitness,24,2025-06-26,0.79,0.2,clip
C000628,CR0442,food,53,2025-01-29,0.51,0.16,meme_video
C000629,CR0652,food,21,2025-05-11,0.61,0.04,short_video
C000630,CR0327,fitness,91,2026-04-25,0.87,0.55,edit
C000631,CR0062,tech,64,2026-03-22,3.48,0.01,clip
C000632,CR0221,gaming,171,2025-01-23,9.4,0.35,edit
C000633,CR0808,memes,23,2025-06-08,0.63,0.39,meme_video
C000634,CR0657,memes,16,2026-03-04,2.19,0.26,short_video
C000635,CR0360,music,30,2026-02-25,2.38,1.0,short_video
C000636,CR0863,tech,135,2025-09-15,2.42,0.83,clip
C000637,CR0194,sports,64,2025-06-01,1.65,0.34,edit
C000638,CR0370,anime,47,2026-03-18,3.3,0.78,clip
C000639,CR0477,fitness,57,2025-07-24,3.92,0.28,short_video
C000640,CR0398,fitness,35,2025-07-23,1.67,0.79,short_video
C000641,CR0384,sports,23,2025-10-20,0.56,0.77,short_video
C000642,CR0743,sports,73,2025-08-17,9.89,0.3,clip
C000643,CR0973,food,25,2026-01-23,1.25,0.81,short_video
C000644,CR0020,anime,71,2025-09-16,3.87,0.63,short_video
C000645,CR0532,food,52,2025-12-07,2.09,0.19,edit
C000646,CR0601,fitness,105,2025-05-02,1.14,0.96,meme_video
C000647,CR0792,memes,15,2026-01-27,9.14,0.16,short_video
C000648,CR0933,finance,158,2025-02-01,2.76,0.33,meme_video
C000649,CR0841,gaming,53,2026-02-04,1.02,0.63,meme_video
C000650,CR0984,food,86,2025-04-16,0.97,0.78,short_video
C000651,CR0057,food,84,2025-11-15,2.61,0.1,short_video
C000652,CR0624,sports,54,2025-07-13,0.81,0.8,meme_video
C000653,CR0307,finance,121,2025-12-29,0.33,0.51,short_video
C000654,CR0787,gaming,105,2025-01-12,1.33,0.26,clip
C000655,CR0446,sports,43,2025-04-10,4.73,0.59,short_video
C000656,CR0096,memes,11,2026-04-01,0.77,0.4,meme_video
C000657,CR0213,anime,73,2025-02-02,0.36,0.11,short_video
C000658,CR0745,finance,63,2025-05-26,3.65,0.86,short_video
C000659,CR0849,anime,70,2025-01-12,0.58,0.09,edit
C000660,CR0035,finance,87,2025-06-28,10.0,0.71,edit
C000661,CR0721,sports,84,2026-02-16,1.21,0.91,meme_video
C000662,CR0812,tech,226,2026-04-06,10.0,0.15,meme_video
C000663,CR0225,food,88,2025-10-18,4.28,0.24,edit
C000664,CR0407,music,27,2026-02-24,0.91,0.9,meme_video
C000665,CR0188,memes,22,2025-01-26,0.86,0.75,short_video
C000666,CR0707,anime,26,2025-02-06,0.9,0.88,clip
C000667,CR0914,sports,33,2025-03-04,0.86,0.41,edit
C000668,CR0912,tech,94,2025-01-09,1.12,0.8,clip
C000669,CR0746,food,56,2026-03-22,4.18,0.51,edit
C000670,CR0811,sports,52,2025-01-17,1.45,0.22,short_video
C000671,CR0671,tech,101,2025-10-06,0.99,0.1,edit
C000672,CR0192,music,15,2025-12-31,1.35,0.79,clip
C000673,CR0539,food,66,2025-02-06,1.14,0.45,edit
C000674,CR0294,sports,72,2025-03-29,2.8,0.82,short_video
C000675,CR0950,tech,109,2025-03-20,0.11,0.55,short_video
C000676,CR0951,food,90,2025-04-13,2.03,0.45,clip
C000677,CR0803,food,34,2025-10-19,0.53,0.2,clip
C000678,CR0233,memes,29,2026-02-22,2.8,0.52,clip
C000679,CR0842,fitness,48,2025-08-08,1.0,0.59,edit
C000680,CR0014,music,50,2025-11-28,0.31,0.86,meme_video
C000681,CR0590,gaming,33,2025-08-27,3.22,0.09,short_video
C000682,CR0718,food,71,2025-03-01,1.66,0.75,short_video
C000683,CR0425,food,25,2025-01-30,1.71,0.53,clip
C000684,CR0099,tech,207,2025-01-20,0.67,0.04,clip
C000685,CR0350,music,20,2025-04-21,0.37,0.28,meme_video
C000686,CR0313,anime,72,2025-06-16,0.63,0.09,short_video
C000687,CR0891,music,37,2025-09-01,0.95,0.23,meme_video
C000688,CR0635,finance,160,2025-11-01,3.5,0.89,short_video
C000689,CR0854,memes,18,2026-04-14,1.62,0.5,edit
C000690,CR0393,food,51,2025-10-01,1.75,0.69,short_video
C000691,CR0240,memes,25,2025-11-07,2.78,0.34,meme_video
C000692,CR0174,fitness,76,2025-08-24,2.54,0.44,short_video
C000693,CR0194,tech,57,2025-06-07,1.54,0.57,clip
C000694,CR0957,gaming,134,2026-04-26,0.71,0.05,edit
C000695,CR0749,food,71,2025-04-26,1.38,0.09,clip
C000696,CR0023,anime,86,2025-09-17,0.7,0.12,meme_video
C000697,CR0303,tech,147,2026-01-12,0.55,0.55,clip
C000698,CR0312,sports,81,2025-01-14,0.35,0.64,meme_video
C000699,CR0106,gaming,152,2026-04-30,5.22,0.37,meme_video
C000700,CR0961,gaming,78,2025-10-06,0.34,0.81,meme_video
C000701,CR0715,sports,43,2026-03-18,2.23,0.94,meme_video
C000702,CR0737,finance,52,2025-07-27,0.2,0.03,meme_video
C000703,CR0356,sports,37,2026-04-28,1.02,0.32,edit
C000704,CR0489,music,49,2026-01-05,0.99,0.78,edit
C000705,CR0201,anime,48,2025-12-02,2.24,0.08,clip
C000706,CR0656,anime,32,2025-01-21,1.14,0.58,edit
C000707,CR0525,tech,181,2025-05-05,1.94,0.63,clip
C000708,CR0662,finance,122,2025-03-03,3.51,0.9,short_video
C000709,CR0514,sports,84,2025-02-04,0.92,0.08,short_video
C000710,CR0261,food,17,2025-03-16,0.79,0.04,short_video
C000711,CR0635,sports,60,2025-10-16,0.64,0.57,short_video
C000712,CR0667,fitness,77,2026-03-05,10.0,0.66,short_video
C000713,CR0726,gaming,129,2026-02-20,8.38,0.79,meme_video
C000714,CR0356,sports,88,2026-04-29,1.8,0.75,edit
C000715,CR0942,memes,24,2025-02-05,0.26,0.31,short_video
C000716,CR0977,fitness,108,2025-08-30,0.52,0.02,meme_video
C000717,CR0565,food,68,2025-11-01,0.15,0.97,clip
C000718,CR0033,gaming,44,2025-12-06,1.1,0.86,edit
C000719,CR0717,tech,124,2025-09-04,0.72,0.65,edit
C000720,CR0938,tech,109,2025-04-19,0.75,0.23,meme_video
C000721,CR0313,food,20,2026-01-21,6.42,0.92,meme_video
C000722,CR0294,food,50,2025-10-08,1.85,0.26,short_video
C000723,CR0621,gaming,180,2025-09-23,0.58,0.08,short_video
C000724,CR0809,anime,39,2025-08-20,0.43,0.98,meme_video
C000725,CR0783,music,53,2025-09-05,2.68,0.12,meme_video
C000726,CR0908,food,58,2026-03-07,1.12,0.4,short_video
C000727,CR0016,gaming,65,2025-06-11,1.35,0.38,clip
C000728,CR0143,music,43,2025-05-22,1.5,0.94,edit
C000729,CR0591,fitness,87,2025-09-09,0.86,0.7,clip
C000730,CR0108,food,90,2025-12-22,3.17,0.56,short_video
C000731,CR0885,anime,43,2025-12-20,1.27,0.59,short_video
C000732,CR0635,finance,58,2026-04-24,4.54,0.01,short_video
C000733,CR0725,food,84,2025-08-29,2.56,0.55,edit
C000734,CR0096,memes,8,2025-11-10,1.5,0.87,meme_video
C000735,CR0988,tech,190,2025-10-01,1.18,0.37,clip
C000736,CR0234,sports,51,2025-05-18,1.04,0.37,meme_video
C000737,CR0694,sports,21,2025-06-03,0.66,0.64,clip
C000738,CR0347,food,83,2025-02-02,0.3,0.06,edit
C000739,CR0178,food,53,2026-02-12,0.98,0.99,meme_video
C000740,CR0959,anime,112,2025-05-09,0.31,0.16,meme_video
C000741,CR0228,sports,42,2026-04-27,1.72,0.78,edit
C000742,CR0831,food,37,2025-02-25,0.32,0.69,clip
C000743,CR0237,music,46,2025-04-12,4.78,0.72,meme_video
C000744,CR0101,gaming,39,2025-12-25,0.57,0.01,edit
C000745,CR0902,sports,83,2025-07-04,0.62,0.6,edit
C000746,CR0242,anime,44,2025-10-14,1.56,0.01,clip
C000747,CR0667,memes,12,2025-03-03,1.5,0.06,meme_video
C000748,CR0793,food,87,2026-03-28,1.11,0.0,clip
C000749,CR0632,music,35,2026-04-10,1.69,0.18,short_video
C000750,CR0350,gaming,178,2025-06-04,9.68,0.04,short_video
C000751,CR0513,music,35,2025-05-09,0.36,0.63,meme_video
C000752,CR0238,tech,127,2025-08-13,0.96,0.1,short_video
C000753,CR0017,memes,8,2025-05-23,2.42,0.87,short_video
C000754,CR0996,food,72,2025-07-16,0.68,0.85,meme_video
C000755,CR0785,sports,81,2025-05-31,3.97,0.31,clip
C000756,CR0502,music,19,2026-03-11,0.52,0.2,edit
C000757,CR0621,memes,14,2026-01-18,3.22,0.42,edit
C000758,CR0580,tech,238,2026-01-31,1.22,0.35,short_video
C000759,CR0323,food,37,2025-10-17,2.56,0.24,short_video
C000760,CR0731,anime,72,2026-02-16,6.1,0.54,meme_video
C000761,CR0614,finance,87,2025-08-09,0.72,0.89,clip
C000762,CR0276,finance,68,2025-12-26,2.75,0.84,clip
C000763,CR0310,tech,74,2025-04-21,2.99,0.84,edit
C000764,CR0870,food,90,2026-03-18,0.57,0.24,clip
C000765,CR0216,tech,144,2026-02-14,1.13,0.75,meme_video
C000766,CR0792,music,16,2026-01-15,0.27,0.04,short_video
C000767,CR0558,memes,12,2025-08-26,3.41,0.16,meme_video
C000768,CR0324,gaming,49,2025-01-18,10.0,0.6,meme_video
C000769,CR0528,sports,44,2025-04-15,0.7,0.2,clip
C000770,CR0212,fitness,49,2026-01-03,3.96,0.38,clip
C000771,CR0395,sports,75,2025-04-13,0.43,0.83,clip
C000772,CR0189,fitness,114,2025-11-18,0.86,0.69,edit
C000773,CR0316,music,49,2025-01-20,0.52,0.4,short_video
C000774,CR0621,finance,121,2025-08-28,2.92,0.26,meme_video
C000775,CR0052,memes,21,2025-12-25,1.82,0.49,meme_video
C000776,CR0889,finance,100,2025-11-17,1.52,0.39,short_video
C000777,CR0930,memes,15,2025-11-16,0.37,0.1,edit
C000778,CR0276,sports,39,2026-02-18,3.39,0.4,clip
C000779,CR0816,music,47,2025-09-15,1.41,0.78,edit
C000780,CR0112,anime,92,2026-01-03,0.34,0.7,clip
C000781,CR0792,tech,152,2025-05-26,0.57,0.47,meme_video
C000782,CR0755,memes,21,2025-10-28,1.79,0.7,clip
C000783,CR0147,music,50,2025-10-16,0.95,0.33,clip
C000784,CR0833,finance,167,2025-01-18,4.08,0.49,clip
C000785,CR0687,gaming,62,2025-05-23,10.0,0.08,edit
C000786,CR0568,food,81,2025-03-22,3.49,0.22,meme_video
C000787,CR0800,finance,61,2025-10-16,7.62,0.81,clip
C000788,CR0398,gaming,118,2026-02-04,0.42,0.3,short_video
C000789,CR0366,tech,56,2025-05-16,1.47,0.19,meme_video
C000790,CR0374,gaming,101,2026-05-01,5.62,0.8,short_video
C000791,CR0513,fitness,66,2025-09-06,7.57,0.4,edit
C000792,CR0843,tech,153,2025-04-22,5.66,0.88,short_video
C000793,CR0157,finance,133,2025-02-03,0.98,0.97,short_video
C000794,CR0706,music,58,2025-04-26,0.62,0.41,meme_video
C000795,CR0010,music,46,2025-07-12,1.44,0.77,clip
C000796,CR0917,sports,84,2025-06-23,1.21,0.47,short_video
C000797,CR0402,anime,94,2025-07-31,0.08,0.91,clip
C000798,CR0804,music,23,2025-07-20,0.98,0.74,meme_video
C000799,CR0364,memes,12,2025-02-05,2.8,0.38,clip
C000800,CR0296,music,29,2025-02-05,3.99,0.05,edit
C000801,CR0350,finance,161,2025-09-24,0.56,0.37,edit
C000802,CR0973,gaming,125,2025-03-05,6.06,0.96,short_video
C000803,CR0629,gaming,177,2026-04-30,1.55,0.58,clip
C000804,CR0465,food,73,2025-07-16,4.87,0.4,clip
C000805,CR0540,music,19,2025-09-22,1.96,0.62,meme_video
C000806,CR0929,fitness,78,2025-09-18,0.92,0.1,clip
C000807,CR0398,gaming,136,2025-01-17,4.26,0.46,meme_video
C000808,CR0086,fitness,99,2026-04-28,0.51,0.22,meme_video
C000809,CR0775,memes,5,2026-01-03,1.29,0.68,edit
C000810,CR0475,gaming,67,2025-06-03,1.79,0.9,meme_video
C000811,CR0319,memes,30,2025-10-28,0.73,0.89,short_video
C000812,CR0304,memes,27,2026-03-25,0.81,0.97,meme_video
C000813,CR0311,music,30,2026-04-25,2.0,0.53,edit
C000814,CR0178,memes,7,2025-09-20,0.68,0.67,meme_video
C000815,CR0172,memes,16,2025-04-14,1.52,0.12,short_video
C000816,CR0359,fitness,48,2026-03-27,1.78,0.63,clip
C000817,CR0587,music,55,2026-02-07,2.21,0.31,edit
C000818,CR0340,music,47,2025-04-18,0.71,0.51,short_video
C000819,CR0507,music,59,2025-05-29,1.25,0.31,edit
C000820,CR0507,food,26,2025-07-05,2.26,0.9,edit
C000821,CR0448,tech,108,2025-04-08,2.98,0.81,short_video
C000822,CR0465,memes,20,2025-04-24,1.66,0.62,short_video
C000823,CR0904,tech,138,2026-03-22,0.13,0.61,short_video
C000824,CR0707,anime,106,2026-03-18,0.58,0.9,short_video
C000825,CR0591,sports,40,2026-04-15,0.17,0.63,edit
C000826,CR0681,finance,176,2025-01-23,0.37,1.0,short_video
C000827,CR0545,food,35,2025-06-10,2.22,0.42,clip
C000828,CR0296,fitness,76,2025-02-18,10.0,0.57,meme_video
C000829,CR0197,music,23,2025-05-10,1.18,0.76,short_video
C000830,CR0212,memes,19,2025-03-19,4.22,1.0,meme_video
C000831,CR0477,food,18,2025-09-29,0.3,0.75,edit
C000832,CR0983,finance,159,2026-03-02,3.99,0.86,clip
C000833,CR0951,fitness,48,2025-12-12,1.5,0.27,short_video
C000834,CR0060,memes,17,2025-12-21,5.49,0.73,edit
C000835,CR0402,memes,11,2025-03-18,0.69,0.27,meme_video
C000836,CR0422,memes,11,2025-09-26,1.39,0.14,edit
C000837,CR0641,sports,22,2025-02-28,2.75,0.24,edit
